cell,site,date,night,CORRAF,CORTOW,EPTFUS,LASBOR,LASCIN,LASINT,LASNOC,MYOAUS,MYOGRI,MYOLEI,MYOLUC,MYOSEP,MYOSOD,NYCHUM,PERSUB,TADBRA
cell-2,C2-S1,20180615,night2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
cell-2,C2-S1,20180616,night3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
cell-2,C2-S1,20180617,night4 ,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
cell-2,C2-S1,20160613,night1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-2,C2-S1,20160614,night2,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
cell-2,C2-S1,20160615,night3,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
cell-2,C2-S1,20160616,night4,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-2,C2-S2,20180614,night1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
cell-2,C2-S2,20180615,night2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
cell-2,C2-S2,20180616,night3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
cell-2,C2-S2,20180617,night4 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-2,C2-S2,20150617,night1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-2,C2-S2,20150618,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-2,C2-S2,20150619,night3,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0
cell-2,C2-S2,20150620,night4,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
cell-2,C2-S2,20160613,night1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-2,C2-S2,20160614,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-2,C2-S2,20160615,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-2,C2-S2,20160616,night4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-2,C2-S3,20150617,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-2,C2-S3,20150618,night2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
cell-2,C2-S3,20150619,night3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-2,C2-S3,20150620,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-2,C2-S3,20160613,night1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
cell-2,C2-S3,20160614,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
cell-2,C2-S3,20160615,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
cell-2,C2-S3,20160616,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-2,C2-S3,20170613,night1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
cell-2,C2-S3,20170614,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-2,C2-S3,20170615,night3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
cell-2,C2-S3,20170616,night4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
cell-34,C34-S1,20160725,night1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1
cell-34,C34-S1,20160726,night2,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1
cell-34,C34-S1,20160727,night3,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
cell-34,C34-S1,20160728,night4,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
cell-34,C34-S2,20160725,night1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0
cell-34,C34-S2,20160726,night2,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1
cell-34,C34-S2,20160727,night3,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1
cell-34,C34-S2,20160728,night4,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1
cell-37,C37-S1,20210614,night1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S1,20210615,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S1,20210616,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S1,20210617,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S1,20200621,night1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S1,20200622,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S1,20200623,night3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S1,20200624,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Cell-37,C37-S1,20190619,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Cell-37,C37-S1,20190620,night2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
Cell-37,C37-S1,20190621,night3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Cell-37,C37-S1,20190622,night4 ,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S1,20180614,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S1,20180615,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S1,20180616,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S1,20180617,night4 ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S1,20150617,night1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
cell-37,C37-S1,20150618,night2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-37,C37-S1,20150619,night3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
cell-37,C37-S1,20150620,night4,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
cell-37,C37-S1,20160614,night1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S1,20160615,night2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S1,20160616,night3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
cell-37,C37-S1,20160617,night4,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
cell-37,C37-S1,20170614,night1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S1,20170615,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-37,C37-S1,20170616,night3,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
cell-37,C37-S1,20170617,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S2,20210614,night1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
cell-37,C37-S2,20210615,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-37,C37-S2,20210616,night3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
cell-37,C37-S2,20210617,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-37,C37-S2,20200621,night1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
cell-37,C37-S2,20200622,night2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
cell-37,C37-S2,20200623,night3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
cell-37,C37-S2,20200624,night4 ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
Cell-37,C37-S2,20190619,night1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
Cell-37,C37-S2,20190620,night2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Cell-37,C37-S2,20190621,night3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
Cell-37,C37-S2,20190622,night4 ,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
cell-37,C37-S2,20180614,night1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
cell-37,C37-S2,20180615,night2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
cell-37,C37-S2,20180616,night3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
cell-37,C37-S2,20180617,night4 ,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
cell-37,C37-S2,20160614,night1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
cell-37,C37-S2,20160615,night2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
cell-37,C37-S2,20160616,night3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
cell-37,C37-S2,20160617,night4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
cell-37,C37-S2,20170614,night1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
cell-37,C37-S2,20170615,night2,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1
cell-37,C37-S2,20170616,night3,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
cell-37,C37-S2,20170617,night4,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1
cell-37,C37-S3,20210614,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S3,20210615,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S3,20210616,night3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S3,20210617,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S3,20200621,night1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S3,20200622,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S3,20200623,night3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S3,20200624,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Cell-37,C37-S3,20190619,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Cell-37,C37-S3,20190620,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Cell-37,C37-S3,20190621,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
Cell-37,C37-S3,20190622,night4 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S3,20180614,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S3,20180615,night2,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
cell-37,C37-S3,20180616,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-37,C37-S3,20180617,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-37,C37-S3,20160614,night1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
cell-37,C37-S3,20160615,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-37,C37-S3,20160616,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-37,C37-S3,20160617,night4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
cell-37,C37-S3,20170614,night1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-37,C37-S3,20170615,night2,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-37,C37-S3,20170616,night3,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-37,C37-S3,20170617,night4,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-37,C37-S4,20180614,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S4,20180615,night2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S4,20180616,night3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
cell-37,C37-S4,20180617,night4 ,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
cell-37,C37-S4,20150617,night1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
cell-37,C37-S4,20150618,night2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0
cell-37,C37-S4,20150619,night3,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
cell-37,C37-S4,20150620,night4,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1
cell-37,C37-S4,20170614,night1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
cell-37,C37-S4,20170615,night2,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
cell-37,C37-S4,20170616,night3,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-37,C37-S4,20170617,night4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
cell-39,C39-S1,20160624,night1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1
cell-39,C39-S1,20160625,night2,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
cell-39,C39-S1,20160626,night3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
cell-39,C39-S1,20160627,night4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
cell-39,C39-S1,20170623,night1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
cell-39,C39-S1,20170624,night2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-39,C39-S1,20170625,night3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-39,C39-S1,20170626,night4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
cell-39,C39-S2,20210708,night1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
cell-39,C39-S2,20210709,night2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
cell-39,C39-S2,20210710,night3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
cell-39,C39-S2,20210711,night4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
cell-39,C39-S2,20200706,night1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
cell-39,C39-S2,20200707,night2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
cell-39,C39-S2,20200708,night3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
cell-39,C39-S2,20200709,night4 ,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Cell-39,C39-S2,20190702,night1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Cell-39,C39-S2,20190703,night2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
Cell-39,C39-S2,20190704,night3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Cell-39,C39-S2,20190705,night4 ,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
cell-39,C39-S2,20180623,night1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
cell-39,C39-S2,20180624,night2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
cell-39,C39-S2,20180625,night3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-39,C39-S2,20180626,night4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-39,C39-S2,20150626,night1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
cell-39,C39-S2,20150627,night2,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
cell-39,C39-S2,20150628,night3,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
cell-39,C39-S2,20150629,night4,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-39,C39-S2,20160624,night1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
cell-39,C39-S2,20160625,night2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
cell-39,C39-S2,20160626,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
cell-39,C39-S2,20160627,night4,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0
cell-39,C39-S2,20170623,night1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
cell-39,C39-S2,20170624,night2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
cell-39,C39-S2,20170625,night3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
cell-39,C39-S2,20170626,night4,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
cell-39,C39-S3,20210708,night1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
cell-39,C39-S3,20210709,night2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
cell-39,C39-S3,20210710,night3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
cell-39,C39-S3,20210711,night4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
cell-39,C39-S3,20200706,night1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
cell-39,C39-S3,20200707,night2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
cell-39,C39-S3,20200708,night3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
cell-39,C39-S3,20200709,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Cell-39,C39-S3,20190702,night1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
Cell-39,C39-S3,20190703,night2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Cell-39,C39-S3,20190704,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Cell-39,C39-S3,20190705,night4 ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
cell-39,C39-S3,20180623,night1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-39,C39-S3,20180624,night2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
cell-39,C39-S3,20180625,night3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-39,C39-S3,20180626,night4 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
cell-39,C39-S3,20150626,night1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
cell-39,C39-S3,20150627,night2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
cell-39,C39-S3,20150628,night3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
cell-39,C39-S3,20150629,night4,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
cell-39,C39-S3,20160624,night1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
cell-39,C39-S3,20160625,night2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-39,C39-S3,20160626,night3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
cell-39,C39-S3,20160627,night4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-39,C39-S3,20170623,night1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
cell-39,C39-S3,20170624,night2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
cell-39,C39-S3,20170625,night3,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
cell-39,C39-S3,20170626,night4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
cell-39,C39-S4,20150626,night1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
cell-39,C39-S4,20150627,night2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
cell-39,C39-S4,20150628,night3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
cell-39,C39-S4,20150629,night4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
cell-400,C400-S1,20210607,night1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
cell-400,C400-S1,20210608,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-400,C400-S1,20210609,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-400,C400-S1,20210610,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
cell-400,C400-S2,20210607,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-400,C400-S2,20210608,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
cell-400,C400-S2,20210609,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-400,C400-S2,20210610,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
cell-40,C40-S1,20210722,night1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
cell-40,C40-S1,20210723,night2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
cell-40,C40-S1,20210724,night3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
cell-40,C40-S1,20210725,night4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
cell-40,C40-S1,20200730,night1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1
cell-40,C40-S1,20200731,night2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
cell-40,C40-S1,20200801,night3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
cell-40,C40-S1,20200802,night4 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
Cell-40,C40-S1,20190718,night1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
Cell-40,C40-S1,20190719,night2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
Cell-40,C40-S1,20190720,night3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
Cell-40,C40-S1,20190721,night4 ,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-40,C40-S1,20180717,night1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
cell-40,C40-S1,20180718,night2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
cell-40,C40-S1,20180719,night3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
cell-40,C40-S1,20180720,night4 ,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
cell-40,C40-S1,20150721,night1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
cell-40,C40-S1,20150722,night2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-40,C40-S1,20150723,night3,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1
cell-40,C40-S1,20150724,night4,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-40,C40-S1,20160717,night1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
cell-40,C40-S1,20160718,night2,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1
cell-40,C40-S1,20160719,night3,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0
cell-40,C40-S1,20160720,night4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-40,C40-S1,20170715,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
cell-40,C40-S1,20170716,night2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-40,C40-S1,20170717,night3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
cell-40,C40-S1,20170718,night4,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
cell-40,C40-S2,20210722,night1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
cell-40,C40-S2,20210723,night2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-40,C40-S2,20210724,night3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
cell-40,C40-S2,20210725,night4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-40,C40-S2,20200730,night1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-40,C40-S2,20200731,night2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
cell-40,C40-S2,20200801,night3,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
cell-40,C40-S2,20200802,night4 ,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
Cell-40,C40-S2,20190718,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
Cell-40,C40-S2,20190719,night2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
Cell-40,C40-S2,20190720,night3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
Cell-40,C40-S2,20190721,night4 ,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
cell-40,C40-S2,20180717,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-40,C40-S2,20180718,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-40,C40-S2,20180719,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-40,C40-S2,20180720,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-40,C40-S2,20150721,night1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-40,C40-S2,20150722,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-40,C40-S2,20150723,night3,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-40,C40-S2,20150724,night4,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-40,C40-S2,20160717,night1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-40,C40-S2,20160718,night2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-40,C40-S2,20160719,night3,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1
cell-40,C40-S2,20160720,night4,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-40,C40-S2,20170715,night1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1
cell-40,C40-S2,20170716,night2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-40,C40-S2,20170717,night3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-40,C40-S2,20170718,night4,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1
cell-40,C40-S3,20150721,night1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0
cell-40,C40-S3,20150722,night2,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1
cell-40,C40-S3,20150723,night3,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1
cell-40,C40-S3,20150724,night4,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0
cell-41,C41-S1,20180610,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-41,C41-S1,20180611,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-41,C41-S1,20180612,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-41,C41-S1,20180613,night4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cell-41,C41-S1,20170610,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
cell-41,C41-S1,20170611,night2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
cell-41,C41-S1,20170612,night3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
cell-41,C41-S1,20170613,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-41,C41-S2,20180610,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-41,C41-S2,20180611,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-41,C41-S2,20180612,night3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
cell-41,C41-S2,20180613,night4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
cell-41,C41-S2,20170610,night1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
