site_code,2015,2016,2017,2018,2019,2020,2021
C24-S7,29.60986328125,30.169921875,29.2548828125,29.509765625,28.96533203125,29.14501953125,28.60009765625
C29-S1,31.4599609375,30.830078125,30.44970703125,30.1953125,31.125,30.97509765625,30.35986328125
C29-S2,31.4599609375,30.830078125,30.44970703125,30.1953125,31.125,30.97509765625,30.35986328125
C34-S1,33.39501953125,33.09521484375,31.32470703125,32.4296875,31.71533203125,31.31005859375,31.10009765625
C34-S2,33.46484375,33.169921875,31.39990234375,32.52001953125,31.8046875,31.3251953125,31.1650390625
C37-S1,33.56982421875,33.23486328125,32.18994140625,33.16015625,32.80517578125,31.57470703125,31.65478515625
C37-S2,33.56982421875,33.23486328125,32.18994140625,33.16015625,32.80517578125,31.57470703125,31.65478515625
C37-S3,33.46484375,33.03515625,32.01513671875,33.02978515625,32.71484375,31.4150390625,31.4853515625
C37-S4,33.46484375,33.03515625,32.01513671875,33.02978515625,32.71484375,31.4150390625,31.4853515625
C39-S1,30.3349609375,31.25,29.5849609375,29.91455078125,30.01513671875,28.86474609375,28.9951171875
C39-S2,30.375,31.27001953125,29.60986328125,29.9453125,30.02490234375,28.90478515625,28.97509765625
C39-S3,31.08984375,31.94970703125,30.330078125,30.61474609375,30.6650390625,29.5498046875,29.5849609375
C39-S4,28.39013671875,29.3349609375,27.64501953125,28,28.13037109375,27.0048828125,27.16015625
C40-S1,31.3349609375,30.89990234375,30.81005859375,30.4697265625,31.23974609375,31.2451171875,30.47021484375
C40-S2,31.32470703125,30.884765625,30.71533203125,30.3603515625,31.169921875,31.21484375,30.4951171875
C40-S3,31.3349609375,30.89990234375,30.81005859375,30.4697265625,31.23974609375,31.2451171875,30.47021484375
C400-S2,31.22021484375,30.89990234375,30.43994140625,30.14990234375,31.2001953125,31.19970703125,30.56005859375
C41-S1,32.580078125,32.65966796875,32.14990234375,32.75,32.91015625,31.794921875,30.53515625
C41-S2,32.580078125,32.65966796875,32.14990234375,32.75,32.91015625,31.794921875,30.53515625
C42-S1,29.044921875,30.009765625,28.21484375,28.544921875,27.8896484375,28.18017578125,27.75537109375
C42-S2,27.13525390625,28.2099609375,26.38525390625,26.76513671875,26.07958984375,26.31005859375,26.11474609375
C42-S3,28.22998046875,29.31494140625,27.509765625,27.85498046875,27.10498046875,27.43505859375,27.1650390625
C42-S4,29.490234375,30.55029296875,28.72998046875,29.08984375,28.25537109375,28.6650390625,28.3798828125
C42-S5,29.044921875,30.009765625,28.21484375,28.544921875,27.8896484375,28.18017578125,27.75537109375
C44-S1,22.93505859375,23.78515625,22.28955078125,22.8798828125,21.83544921875,22.47509765625,22.27978515625
C44-S2,22.93505859375,23.78515625,22.28955078125,22.8798828125,21.83544921875,22.47509765625,22.27978515625
C44-S3,23.0048828125,23.88525390625,22.40478515625,23.0302734375,21.89501953125,22.61962890625,22.4296875
C44-S4,22.93505859375,23.78515625,22.28955078125,22.8798828125,21.83544921875,22.47509765625,22.27978515625
C44-S5,23.0048828125,23.88525390625,22.40478515625,23.0302734375,21.89501953125,22.61962890625,22.4296875
C44-S6,23.0048828125,23.88525390625,22.40478515625,23.0302734375,21.89501953125,22.61962890625,22.4296875
C46-S1,32.169921875,31.68505859375,30.52001953125,30.90478515625,31.099609375,30.205078125,29.80029296875
C48-S1,33.2099609375,32.580078125,30.919921875,31.43505859375,31.650390625,30.60009765625,30.30517578125
C48-S2,33.1103515625,32.52490234375,30.9052734375,31.39990234375,31.56494140625,30.5947265625,30.2802734375
C48-S3,33.18994140625,32.5849609375,30.9501953125,31.47509765625,31.625,30.65478515625,30.33984375
C48-S4,33.1103515625,32.52490234375,30.9052734375,31.39990234375,31.56494140625,30.5947265625,30.2802734375
C5-S1,31.080078125,31.72509765625,30.1953125,30.51513671875,29.9345703125,30.06982421875,30.18017578125
C5-S2,30.5703125,31.18994140625,29.6748046875,30.0048828125,29.400390625,29.56005859375,29.6298828125
C5-S3,30.5703125,31.18994140625,29.6748046875,30.0048828125,29.400390625,29.56005859375,29.6298828125
C5-S5,30.5703125,31.18994140625,29.6748046875,30.0048828125,29.400390625,29.56005859375,29.6298828125
C500-S1,33.1201171875,32.67529296875,31.0146484375,31.63525390625,31.71484375,30.794921875,30.43017578125
C500-S2,33.1201171875,32.67529296875,31.0146484375,31.63525390625,31.71484375,30.794921875,30.43017578125
C501-S1,33.08984375,32.89990234375,31.36962890625,31.88525390625,32.169921875,30.97998046875,30.455078125
C501-S2,33.14990234375,32.9150390625,31.43505859375,31.89990234375,32.1748046875,30.97998046875,30.46533203125
C502-S1,33.2451171875,33.11962890625,31.80517578125,32.27978515625,32.544921875,31.2998046875,30.72509765625
C502-S2,33.240234375,33.1650390625,31.9150390625,32.3896484375,32.6298828125,31.39990234375,30.7900390625
C503-S1,31.89013671875,32.43994140625,30.8349609375,31.26025390625,30.509765625,30.60498046875,30.72021484375
C503-S2,31.72509765625,32.25,30.6103515625,31.1201171875,30.294921875,30.4150390625,30.5400390625
C52-S1,30.375,30.97509765625,29.53955078125,29.85009765625,29.18994140625,29.38037109375,29.41015625
C52-S2,30.375,30.97509765625,29.53955078125,29.85009765625,29.18994140625,29.38037109375,29.41015625
C54-S1,31.53466796875,31.89013671875,30.25,31.08544921875,30.330078125,30.26025390625,30.43017578125
C54-S2,31.53466796875,31.89013671875,30.25,31.08544921875,30.330078125,30.26025390625,30.43017578125
C54-S3,31.68017578125,31.88525390625,30.224609375,31.09521484375,30.39501953125,30.28515625,30.3701171875
C58-S1,31.72021484375,31.10009765625,31.2900390625,31.2353515625,31.51025390625,31.48486328125,30.40478515625
C58-S2,31.759765625,31.14501953125,31.27978515625,31.2802734375,31.56005859375,31.52978515625,30.4150390625
C58-S3,31.759765625,31.14501953125,31.27978515625,31.2802734375,31.56005859375,31.52978515625,30.4150390625
C6-S1,28.35986328125,29.85009765625,27.93994140625,28.5703125,27.18994140625,27.77490234375,27.9150390625
C6-S2,29.4150390625,30.865234375,28.89013671875,29.64501953125,28.2548828125,28.64990234375,28.71044921875
C6-S3,29.4150390625,30.865234375,28.89013671875,29.64501953125,28.2548828125,28.64990234375,28.71044921875
C6-S4,27.10009765625,28.44482421875,26.4453125,27.2451171875,25.85498046875,26.30517578125,26.23486328125
C62-S1,33.9150390625,33.22998046875,32.21533203125,33.4404296875,33.13037109375,31.38525390625,31.875
C62-S2,33.8798828125,33.20458984375,32.19482421875,33.41015625,33.10009765625,31.455078125,31.85986328125
C65-S1,32.5849609375,32.89013671875,31.45458984375,32.2451171875,31.83984375,30.8701171875,30.98974609375
C65-S2,32.5849609375,32.89013671875,31.45458984375,32.2451171875,31.83984375,30.8701171875,30.98974609375
C65-S3,32.2900390625,32.669921875,31.2099609375,31.97509765625,31.5751953125,30.63525390625,30.72509765625
C65-S4,32.67529296875,33,31.580078125,32.3603515625,31.93994140625,31.01513671875,31.09033203125
C65-S5,32.509765625,33.10498046875,31.5400390625,32.25,31.8896484375,31,31.0595703125
C65-S6,32.68994140625,33.11474609375,31.60009765625,32.3447265625,31.99462890625,30.9697265625,31.1650390625
C66-S1,31,31.36474609375,30.06005859375,30.9248046875,30.134765625,30.0849609375,29.94482421875
