site_code,year,night_n,visit,date,night,prcp,tmax,tmin,tavg,J_date
C78-S2,2016,3,7,2016-07-24,night3,0,35,21.1,28.05,206
C78-S2,2016,4,8,2016-07-25,night4,0,35.6,21.1,28.35,207
C78-S2,2017,1,9,2017-07-20,night1,0,33.3,18.3,25.799999999999997,201
C78-S2,2017,2,10,2017-07-21,night2,0,34.4,20.6,27.5,202
C78-S2,2017,3,11,2017-07-22,night3,0,34.4,21.1,27.75,203
C78-S2,2017,4,12,2017-07-23,night4,0,35.6,22.2,28.9,204
C78-S2,2018,1,13,2018-07-28,night1,0,32.8,20.6,26.7,209
C78-S2,2018,2,14,2018-07-29,night2,0,30.6,18.9,24.75,210
C78-S2,2018,3,15,2018-07-30,night3,0,30,19.4,24.7,211
C78-S2,2018,4,16,2018-07-31,night4,4.3,30,21.1,25.55,212
C78-S2,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C78-S2,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C78-S2,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C78-S2,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C78-S2,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C78-S2,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C78-S2,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C78-S2,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C78-S2,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C78-S2,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C78-S2,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C78-S2,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C78-S3,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C78-S3,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C78-S3,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C78-S3,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C78-S3,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C78-S3,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C78-S3,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C78-S3,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C78-S3,2017,1,9,2017-07-20,night1,0,33.3,20,26.65,201
C78-S3,2017,2,10,2017-07-21,night2,0,35,21.1,28.05,202
C78-S3,2017,3,11,2017-07-22,night3,0,33.9,22.8,28.35,203
C78-S3,2017,4,12,2017-07-23,night4,0.5,36.1,22.2,29.15,204
C78-S3,2018,1,13,2018-07-28,night1,0,32.2,20,26.1,209
C78-S3,2018,2,14,2018-07-29,night2,0,31.1,20,25.55,210
C78-S3,2018,3,15,2018-07-30,night3,0,29.4,20,24.7,211
C78-S3,2018,4,16,2018-07-31,night4,34,29.4,20.6,25,212
C78-S3,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C78-S3,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C78-S3,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C78-S3,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C78-S3,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C78-S3,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C78-S3,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C78-S3,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C78-S3,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C78-S3,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C78-S3,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C78-S3,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C78-S4,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C78-S4,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C78-S4,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C78-S4,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C78-S4,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C78-S4,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C78-S4,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C78-S4,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C78-S4,2017,1,9,2017-07-20,night1,0,33.3,20,26.65,201
C78-S4,2017,2,10,2017-07-21,night2,0,35,21.1,28.05,202
C78-S4,2017,3,11,2017-07-22,night3,0,33.9,22.8,28.35,203
C78-S4,2017,4,12,2017-07-23,night4,0.5,36.1,22.2,29.15,204
C78-S4,2018,1,13,2018-07-28,night1,0,32.2,20,26.1,209
C78-S4,2018,2,14,2018-07-29,night2,0,31.1,20,25.55,210
C78-S4,2018,3,15,2018-07-30,night3,0,29.4,20,24.7,211
C78-S4,2018,4,16,2018-07-31,night4,34,29.4,20.6,25,212
C78-S4,2019,1,17,2019-07-09,night1,9.9,31.7,21.1,26.4,190
C78-S4,2019,2,18,2019-07-10,night2,0,27.2,21.1,24.15,191
C78-S4,2019,3,19,2019-07-11,night3,0,31.1,21.7,26.4,192
C78-S4,2019,4,20,2019-07-12,night4,4.3,31.1,20.6,25.85,193
C78-S4,2020,1,21,2020-07-09,night1,0,30.6,21.1,25.85,191
C78-S4,2020,2,22,2020-07-10,night2,0,30,21.7,25.85,192
C78-S4,2020,3,23,2020-07-11,night3,4.3,33.3,20.6,26.95,193
C78-S4,2020,4,24,2020-07-12,night4,0,31.7,17.2,24.45,194
C78-S4,2021,1,25,2021-06-23,night1,3.8,24.4,13.3,18.85,174
C78-S4,2021,2,26,2021-06-24,night2,0,25,15,20,175
C78-S4,2021,3,27,2021-06-25,night3,0,24.4,12.8,18.6,176
C78-S4,2021,4,28,2021-06-26,night4,0,26.1,13.3,19.700000000000003,177
C79-S1,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C79-S1,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C79-S1,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C79-S1,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C79-S1,2016,1,5,2016-07-23,night1,0,35,20,27.5,205
C79-S1,2016,2,6,2016-07-24,night2,0,35.6,21.7,28.65,206
C79-S1,2016,3,7,2016-07-25,night3,0,36.7,23.3,30,207
C79-S1,2016,4,8,2016-07-26,night4,0,36.7,22.8,29.75,208
C79-S1,2017,1,9,2017-07-21,night1,0,34.4,21.7,28.049999999999997,202
C79-S1,2017,2,10,2017-07-22,night2,0,34.4,23.3,28.85,203
C79-S1,2017,3,11,2017-07-23,night3,0.5,34.4,22.8,28.6,204
C79-S1,2017,4,12,2017-07-24,night4,0,33.3,22.2,27.75,205
C79-S1,2018,1,13,2018-07-18,night1,0,34.4,21.7,28.049999999999997,199
C79-S1,2018,2,14,2018-07-19,night2,0,30,22.2,26.1,200
C79-S1,2018,3,15,2018-07-20,night3,0,32.8,21.1,26.95,201
C79-S1,2018,4,16,2018-07-21,night4,0.8,32.2,18.9,25.55,202
C79-S1,2019,1,17,2019-07-13,night1,2.5,35,22.8,28.9,194
C79-S1,2019,2,18,2019-07-14,night2,0,33.9,21.7,27.799999999999997,195
C79-S1,2019,3,19,2019-07-15,night3,0,35.6,23.9,29.75,196
C79-S1,2019,4,20,2019-07-16,night4,0,36.1,22.2,29.15,197
C79-S1,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C79-S1,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C79-S1,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C79-S1,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C79-S1,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C79-S1,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C79-S1,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C79-S1,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C79-S2,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C79-S2,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C79-S2,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C79-S2,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C79-S2,2016,1,5,2016-07-23,night1,0,35,20,27.5,205
C79-S2,2016,2,6,2016-07-24,night2,0,35.6,21.7,28.65,206
C79-S2,2016,3,7,2016-07-25,night3,0,36.7,23.3,30,207
C79-S2,2016,4,8,2016-07-26,night4,0,36.7,22.8,29.75,208
C79-S2,2017,1,9,2017-07-21,night1,0,34.4,21.7,28.049999999999997,202
C79-S2,2017,2,10,2017-07-22,night2,0,34.4,23.3,28.85,203
C79-S2,2017,3,11,2017-07-23,night3,0.5,34.4,22.8,28.6,204
C79-S2,2017,4,12,2017-07-24,night4,0,33.3,22.2,27.75,205
C79-S2,2018,1,13,2018-07-18,night1,0,34.4,21.7,28.049999999999997,199
C79-S2,2018,2,14,2018-07-19,night2,0,30,22.2,26.1,200
C79-S2,2018,3,15,2018-07-20,night3,0,32.8,21.1,26.95,201
C79-S2,2018,4,16,2018-07-21,night4,0.8,32.2,18.9,25.55,202
C79-S2,2019,1,17,2019-07-13,night1,2.5,35,22.8,28.9,194
C79-S2,2019,2,18,2019-07-14,night2,0,33.9,21.7,27.799999999999997,195
C79-S2,2019,3,19,2019-07-15,night3,0,35.6,23.9,29.75,196
C79-S2,2019,4,20,2019-07-16,night4,0,36.1,22.2,29.15,197
C79-S2,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C79-S2,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C79-S2,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C79-S2,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C79-S2,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C79-S2,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C79-S2,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C79-S2,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C7-S1,2015,1,1,2015-06-01,night1,0,30,20.6,25.3,152
C7-S1,2015,2,2,2015-06-02,night2,0,30.6,20.6,25.6,153
C7-S1,2015,3,3,2015-06-03,night3,30.7,26.7,17.8,22.25,154
C7-S1,2015,4,4,2015-06-04,night4,5.1,19.4,17.8,18.6,155
C7-S1,2016,1,5,2016-06-01,night1,0,27.8,18.9,23.35,153
C7-S1,2016,2,6,2016-06-02,night2,28.4,26.7,20,23.35,154
C7-S1,2016,3,7,2016-06-03,night3,0,30.6,18.9,24.75,155
C7-S1,2016,4,8,2016-06-04,night4,4.8,30.6,18.9,24.75,156
C7-S1,2017,1,9,2017-06-01,night1,0,28.3,18.3,23.3,152
C7-S1,2017,2,10,2017-06-02,night2,0,29.4,17.2,23.299999999999997,153
C7-S1,2017,3,11,2017-06-03,night3,0,28.9,14.4,21.65,154
C7-S1,2017,4,12,2017-06-04,night4,0,30,14.4,22.2,155
C7-S1,2018,1,13,2018-05-31,night1,1,28.3,21.7,25,151
C7-S1,2018,2,14,2018-06-01,night2,0,29.4,21.7,25.549999999999997,152
C7-S1,2018,3,15,2018-06-02,night3,0,32.8,21.7,27.25,153
C7-S1,2018,4,16,2018-06-03,night4,0,30,22.2,26.1,154
C7-S1,2019,1,17,2019-06-07,night1,0,31.1,22.2,26.65,158
C7-S1,2019,2,18,2019-06-08,night2,102.6,27.8,21.1,24.450000000000003,159
C7-S1,2019,3,19,2019-06-09,night3,1,23.3,21.1,22.200000000000003,160
C7-S1,2019,4,20,2019-06-10,night4,14.7,27.2,21.1,24.15,161
C7-S1,2020,1,21,2020-06-10,night1,0,31.7,18.3,25,162
C7-S1,2020,2,22,2020-06-11,night2,0,29.4,22.2,25.799999999999997,163
C7-S1,2020,3,23,2020-06-12,night3,5.8,26.7,21.7,24.2,164
C7-S1,2020,4,24,2020-06-13,night4,0,26.1,16.1,21.1,165
C7-S1,2021,1,25,2021-06-07,night1,0,31.7,16.1,23.9,158
C7-S1,2021,2,26,2021-06-08,night2,0,31.1,21.7,26.4,159
C7-S1,2021,3,27,2021-06-09,night3,1.3,30,23.3,26.65,160
C7-S1,2021,4,28,2021-06-10,night4,0.8,30,21.7,25.85,161
C7-S2,2015,1,1,2015-06-01,night1,0,30,20.6,25.3,152
C7-S2,2015,2,2,2015-06-02,night2,0,30.6,20.6,25.6,153
C7-S2,2015,3,3,2015-06-03,night3,30.7,26.7,17.8,22.25,154
C7-S2,2015,4,4,2015-06-04,night4,5.1,19.4,17.8,18.6,155
C7-S2,2016,1,5,2016-06-01,night1,0,27.8,18.9,23.35,153
C7-S2,2016,2,6,2016-06-02,night2,28.4,26.7,20,23.35,154
C7-S2,2016,3,7,2016-06-03,night3,0,30.6,18.9,24.75,155
C7-S2,2016,4,8,2016-06-04,night4,4.8,30.6,18.9,24.75,156
C7-S2,2017,1,9,2017-06-01,night1,0,28.3,18.3,23.3,152
C7-S2,2017,2,10,2017-06-02,night2,0,29.4,17.2,23.299999999999997,153
C7-S2,2017,3,11,2017-06-03,night3,0,28.9,14.4,21.65,154
C7-S2,2017,4,12,2017-06-04,night4,0,30,14.4,22.2,155
C7-S2,2018,1,13,2018-05-31,night1,1,28.3,21.7,25,151
C7-S2,2018,2,14,2018-06-01,night2,0,29.4,21.7,25.549999999999997,152
C7-S2,2018,3,15,2018-06-02,night3,0,32.8,21.7,27.25,153
C7-S2,2018,4,16,2018-06-03,night4,0,30,22.2,26.1,154
C7-S2,2019,1,17,2019-06-07,night1,0,31.1,22.2,26.65,158
C7-S2,2019,2,18,2019-06-08,night2,102.6,27.8,21.1,24.450000000000003,159
C7-S2,2019,3,19,2019-06-09,night3,1,23.3,21.1,22.200000000000003,160
C7-S2,2019,4,20,2019-06-10,night4,14.7,27.2,21.1,24.15,161
C7-S2,2020,1,21,2020-06-10,night1,0,31.7,18.3,25,162
C7-S2,2020,2,22,2020-06-11,night2,0,29.4,22.2,25.799999999999997,163
C7-S2,2020,3,23,2020-06-12,night3,5.8,26.7,21.7,24.2,164
C7-S2,2020,4,24,2020-06-13,night4,0,26.1,16.1,21.1,165
C7-S2,2021,1,25,2021-06-07,night1,0,31.7,16.1,23.9,158
C7-S2,2021,2,26,2021-06-08,night2,0,31.1,21.7,26.4,159
C7-S2,2021,3,27,2021-06-09,night3,1.3,30,23.3,26.65,160
C7-S2,2021,4,28,2021-06-10,night4,0.8,30,21.7,25.85,161
C7-S3,2015,1,1,2015-06-01,night1,0,30,20.6,25.3,152
C7-S3,2015,2,2,2015-06-02,night2,0,30.6,20.6,25.6,153
C7-S3,2015,3,3,2015-06-03,night3,30.7,26.7,17.8,22.25,154
C7-S3,2015,4,4,2015-06-04,night4,5.1,19.4,17.8,18.6,155
C7-S3,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C7-S3,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C7-S3,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C7-S3,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C7-S3,2017,1,9,NA,NA,NA,NA,NA,NA,NA
C7-S3,2017,2,10,NA,NA,NA,NA,NA,NA,NA
C7-S3,2017,3,11,NA,NA,NA,NA,NA,NA,NA
C7-S3,2017,4,12,NA,NA,NA,NA,NA,NA,NA
C7-S3,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C7-S3,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C7-S3,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C7-S3,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C7-S3,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C7-S3,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C7-S3,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C7-S3,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C7-S3,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C7-S3,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C7-S3,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C7-S3,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C7-S3,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C7-S3,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C7-S3,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C7-S3,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C7-S4,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C7-S4,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C7-S4,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C7-S4,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C7-S4,2016,1,5,2016-06-01,night1,0,27.8,18.9,23.35,153
C7-S4,2016,2,6,2016-06-02,night2,28.4,26.7,20,23.35,154
C7-S4,2016,3,7,2016-06-03,night3,0,30.6,18.9,24.75,155
C7-S4,2016,4,8,2016-06-04,night4,4.8,30.6,18.9,24.75,156
C7-S4,2017,1,9,2017-06-01,night1,0,28.3,18.3,23.3,152
C7-S4,2017,2,10,2017-06-02,night2,0,29.4,17.2,23.299999999999997,153
C7-S4,2017,3,11,2017-06-03,night3,0,28.9,14.4,21.65,154
C7-S4,2017,4,12,2017-06-04,night4,0,30,14.4,22.2,155
C7-S4,2018,1,13,2018-05-31,night1,1,28.3,21.7,25,151
C7-S4,2018,2,14,2018-06-01,night2,0,29.4,21.7,25.549999999999997,152
C7-S4,2018,3,15,2018-06-02,night3,0,32.8,21.7,27.25,153
C7-S4,2018,4,16,2018-06-03,night4,0,30,22.2,26.1,154
C7-S4,2019,1,17,2019-06-07,night1,0,31.1,22.2,26.65,158
C7-S4,2019,2,18,2019-06-08,night2,102.6,27.8,21.1,24.450000000000003,159
C7-S4,2019,3,19,2019-06-09,night3,1,23.3,21.1,22.200000000000003,160
C7-S4,2019,4,20,2019-06-10,night4,14.7,27.2,21.1,24.15,161
C7-S4,2020,1,21,2020-06-10,night1,0,31.7,18.3,25,162
C7-S4,2020,2,22,2020-06-11,night2,0,29.4,22.2,25.799999999999997,163
C7-S4,2020,3,23,2020-06-12,night3,5.8,26.7,21.7,24.2,164
C7-S4,2020,4,24,2020-06-13,night4,0,26.1,16.1,21.1,165
C7-S4,2021,1,25,2021-06-07,night1,0,31.7,16.1,23.9,158
C7-S4,2021,2,26,2021-06-08,night2,0,31.1,21.7,26.4,159
C7-S4,2021,3,27,2021-06-09,night3,1.3,30,23.3,26.65,160
C7-S4,2021,4,28,2021-06-10,night4,0.8,30,21.7,25.85,161
C81-S1,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C81-S1,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C81-S1,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C81-S1,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C81-S1,2016,1,5,2016-07-08,night1,0.8,34.4,21.7,28.049999999999997,190
C81-S1,2016,2,6,2016-07-09,night2,0.3,33.3,22.2,27.75,191
C81-S1,2016,3,7,2016-07-10,night3,0,33.3,22.8,28.049999999999997,192
C81-S1,2016,4,8,2016-07-11,night4,25.4,32.8,21.7,27.25,193
C81-S1,2017,1,9,NA,NA,NA,NA,NA,NA,NA
C81-S1,2017,2,10,NA,NA,NA,NA,NA,NA,NA
C81-S1,2017,3,11,NA,NA,NA,NA,NA,NA,NA
C81-S1,2017,4,12,NA,NA,NA,NA,NA,NA,NA
C81-S1,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C81-S1,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C81-S1,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C81-S1,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C81-S1,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C81-S1,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C81-S1,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C81-S1,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C81-S1,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C81-S1,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C81-S1,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C81-S1,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C81-S1,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C81-S1,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C81-S1,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C81-S1,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C81-S2,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C81-S2,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C81-S2,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C81-S2,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C81-S2,2016,1,5,2016-07-08,night1,NA,NA,NA,NA,190
C81-S2,2016,2,6,2016-07-09,night2,9.4,NA,NA,NA,191
C81-S2,2016,3,7,2016-07-10,night3,0,NA,NA,NA,192
C81-S2,2016,4,8,2016-07-11,night4,3,NA,NA,NA,193
C81-S2,2017,1,9,2017-07-06,night1,0,33.9,22.8,28.35,187
C81-S2,2017,2,10,2017-07-07,night2,0,34.4,22.8,28.6,188
C81-S2,2017,3,11,2017-07-08,night3,3.6,34.4,24.4,29.4,189
C81-S2,2017,4,12,2017-07-09,night4,3.6,33.9,21.1,27.5,190
C81-S2,2018,1,13,2018-07-06,night1,1.8,31.7,21.7,26.7,187
C81-S2,2018,2,14,2018-07-07,night2,0,33.9,21.1,27.5,188
C81-S2,2018,3,15,2018-07-08,night3,2.5,29.4,21.7,25.549999999999997,189
C81-S2,2018,4,16,2018-07-09,night4,0,28.9,16.7,22.799999999999997,190
C81-S2,2019,1,17,2019-07-12,night1,0,33.3,23.9,28.599999999999998,193
C81-S2,2019,2,18,2019-07-13,night2,0,32.8,24.4,28.599999999999998,194
C81-S2,2019,3,19,2019-07-14,night3,11.4,33.9,22.2,28.049999999999997,195
C81-S2,2019,4,20,2019-07-15,night4,0,34.4,22.2,28.299999999999997,196
C81-S2,2020,1,21,2020-08-04,night1,50.8,28.9,21.1,25,217
C81-S2,2020,2,22,2020-08-05,night2,0,31.7,21.1,26.4,218
C81-S2,2020,3,23,2020-08-06,night3,2,28.9,21.1,25,219
C81-S2,2020,4,24,2020-08-07,night4,12.7,31.1,22.2,26.65,220
C81-S2,2021,1,25,2021-07-23,night1,0,32.2,21.7,26.950000000000003,204
C81-S2,2021,2,26,2021-07-24,night2,0,33.3,21.1,27.2,205
C81-S2,2021,3,27,2021-07-25,night3,0,31.1,20,25.55,206
C81-S2,2021,4,28,2021-07-26,night4,0,32.2,20.6,26.400000000000002,207
C81-S3,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C81-S3,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C81-S3,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C81-S3,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C81-S3,2016,1,5,2016-07-08,night1,NA,NA,NA,NA,190
C81-S3,2016,2,6,2016-07-09,night2,17.5,33.9,20.6,27.25,191
C81-S3,2016,3,7,2016-07-10,night3,0,32.8,21.7,27.25,192
C81-S3,2016,4,8,2016-07-11,night4,4.8,32.8,22.2,27.5,193
C81-S3,2017,1,9,2017-07-06,night1,0,33.3,21.1,27.2,187
C81-S3,2017,2,10,2017-07-07,night2,0,34.4,23.3,28.85,188
C81-S3,2017,3,11,2017-07-08,night3,0,34.4,23.3,28.85,189
C81-S3,2017,4,12,2017-07-09,night4,1,32.8,20.6,26.7,190
C81-S3,2018,1,13,2018-07-06,night1,3.8,32.2,21.1,26.650000000000002,187
C81-S3,2018,2,14,2018-07-07,night2,0,32.8,21.1,26.95,188
C81-S3,2018,3,15,2018-07-08,night3,0,28.9,18.9,23.9,189
C81-S3,2018,4,16,2018-07-09,night4,0,28.9,16.1,22.5,190
C81-S3,2019,1,17,2019-07-12,night1,0.5,32.8,23.9,28.349999999999998,193
C81-S3,2019,2,18,2019-07-13,night2,0,31.1,23.9,27.5,194
C81-S3,2019,3,19,2019-07-14,night3,1,33.9,21.1,27.5,195
C81-S3,2019,4,20,2019-07-15,night4,0,33.9,21.1,27.5,196
C81-S3,2020,1,21,2020-08-04,night1,54.4,28.3,20.6,24.450000000000003,217
C81-S3,2020,2,22,2020-08-05,night2,NA,NA,NA,NA,218
C81-S3,2020,3,23,2020-08-06,night3,NA,NA,NA,NA,219
C81-S3,2020,4,24,2020-08-07,night4,3.8,30,22.8,26.4,220
C81-S3,2021,1,25,2021-07-23,night1,0,32.2,21.1,26.650000000000002,204
C81-S3,2021,2,26,2021-07-24,night2,NA,NA,NA,NA,205
C81-S3,2021,3,27,2021-07-25,night3,0,30,18.3,24.15,206
C81-S3,2021,4,28,2021-07-26,night4,0,30.6,18.3,24.450000000000003,207
C81-S4,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C81-S4,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C81-S4,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C81-S4,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C81-S4,2016,1,5,NA,NA,NA,NA,NA,NA,NA
C81-S4,2016,2,6,NA,NA,NA,NA,NA,NA,NA
C81-S4,2016,3,7,NA,NA,NA,NA,NA,NA,NA
C81-S4,2016,4,8,NA,NA,NA,NA,NA,NA,NA
C81-S4,2017,1,9,2017-07-06,night1,0,33.9,22.8,28.35,187
C81-S4,2017,2,10,2017-07-07,night2,0,34.4,22.8,28.6,188
C81-S4,2017,3,11,2017-07-08,night3,3.6,34.4,24.4,29.4,189
C81-S4,2017,4,12,2017-07-09,night4,3.6,33.9,21.1,27.5,190
C81-S4,2018,1,13,NA,NA,NA,NA,NA,NA,NA
C81-S4,2018,2,14,NA,NA,NA,NA,NA,NA,NA
C81-S4,2018,3,15,NA,NA,NA,NA,NA,NA,NA
C81-S4,2018,4,16,NA,NA,NA,NA,NA,NA,NA
C81-S4,2019,1,17,NA,NA,NA,NA,NA,NA,NA
C81-S4,2019,2,18,NA,NA,NA,NA,NA,NA,NA
C81-S4,2019,3,19,NA,NA,NA,NA,NA,NA,NA
C81-S4,2019,4,20,NA,NA,NA,NA,NA,NA,NA
C81-S4,2020,1,21,NA,NA,NA,NA,NA,NA,NA
C81-S4,2020,2,22,NA,NA,NA,NA,NA,NA,NA
C81-S4,2020,3,23,NA,NA,NA,NA,NA,NA,NA
C81-S4,2020,4,24,NA,NA,NA,NA,NA,NA,NA
C81-S4,2021,1,25,NA,NA,NA,NA,NA,NA,NA
C81-S4,2021,2,26,NA,NA,NA,NA,NA,NA,NA
C81-S4,2021,3,27,NA,NA,NA,NA,NA,NA,NA
C81-S4,2021,4,28,NA,NA,NA,NA,NA,NA,NA
C83-S1,2015,1,1,NA,NA,NA,NA,NA,NA,NA
C83-S1,2015,2,2,NA,NA,NA,NA,NA,NA,NA
C83-S1,2015,3,3,NA,NA,NA,NA,NA,NA,NA
C83-S1,2015,4,4,NA,NA,NA,NA,NA,NA,NA
C83-S1,2016,1,5,2016-06-25,night1,0,33.3,19.4,26.349999999999998,177
C83-S1,2016,2,6,2016-06-26,night2,0,33.9,20,26.95,178
C83-S1,2016,3,7,2016-06-27,night3,0,31.1,20.6,25.85,179
C83-S1,2016,4,8,2016-06-28,night4,10.4,31.7,20.6,26.15,180
C83-S1,2017,1,9,2017-06-23,night1,16.5,23.9,21.1,22.5,174
C83-S1,2017,2,10,2017-06-24,night2,NA,30.6,21.7,26.15,175
C83-S1,2017,3,11,2017-06-25,night3,NA,28.9,18.9,23.9,176
C83-S1,2017,4,12,2017-06-26,night4,0,26.1,12.8,19.450000000000003,177
C83-S1,2018,1,13,2018-06-22,night1,0.3,30.6,18.9,24.75,173
C83-S1,2018,2,14,2018-06-23,night2,0.3,30,20,25,174
C83-S1,2018,3,15,2018-06-24,night3,0,32.8,18.3,25.549999999999997,175
