site_code,2015,2016,2017,2018,2019,2020,2021
C22-S7,5.175000190734863,4.514999985694885,3.700000047683716,6.355000019073486,2.53000009059906,5.125,3.6799999475479126
C22-S8,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C24-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C24-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C24-S3,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C24-S4,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C24-S5,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C24-S6,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C24-S7,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C29-S1,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C29-S2,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C34-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C34-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C37-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C37-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C37-S3,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C37-S4,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C39-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C39-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C39-S3,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C39-S4,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C40-S1,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C40-S2,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C40-S3,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C400-S1,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C400-S2,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C41-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C41-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C42-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C42-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C42-S3,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C42-S4,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C42-S5,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C44-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C44-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C44-S3,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C44-S4,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C44-S5,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C44-S6,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C46-S1,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C46-S2,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C48-S1,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C48-S2,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C48-S3,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C48-S4,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C5-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C5-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C5-S3,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C5-S5,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C500-S1,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C500-S2,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C501-S1,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C501-S2,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C502-S1,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C502-S2,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C503-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C503-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C52-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C52-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C54-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C54-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C54-S3,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C58-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C58-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C58-S3,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C6-S1,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C6-S2,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C6-S3,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C6-S4,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C62-S1,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C62-S2,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C65-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C65-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C65-S3,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C65-S4,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C65-S5,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C65-S6,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C66-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C7-S1,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C7-S2,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C7-S3,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C7-S4,4.579999923706055,4.204999923706055,3.5600000619888306,6.134999990463257,3.9299999475479126,2.8000000715255737,3.5700000524520874
C74-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C74-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C74-S3,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C75-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C75-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C75-S3,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C75-S4,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C78-S1,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C78-S2,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C78-S3,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C78-S4,3.924999952316284,4.319999933242798,3.2350000143051147,3.880000114440918,3.659999966621399,3.2699999809265137,4.965000152587891
C79-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C79-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C81-S1,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C81-S2,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C81-S3,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C81-S4,3.365000009536743,3.0049999952316284,3.5399999618530273,5.5,3.960000157356262,4.215000033378601,4.585000038146973
C83-S1,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C83-S2,3.03000009059906,3.015000104904175,2.8949999809265137,2.5299999713897705,3.930000066757202,3.365000009536743,3.8200000524520874
C84-S1,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C84-S2,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C84-S3,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C95-S1,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C95-S2,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
C95-S3,4.539999961853027,3.165000081062317,3.3350000381469727,3.584999918937683,4.704999923706055,3.240000009536743,3.4649999141693115
